client_id;client_country;join_date;segment
ALF101-EURO;IT;2014-09-05;Ret-E
ALM868-EURO;IT;2021-02-15;Ret-N
ALM87-EURO;IT;2006-11-09;Ret-E
ALM881-EURO;IT;2021-03-25;Ret-E
ALM893-EURO;IT;2021-04-20;Ret-E
ALM920-EURO;IT;2021-07-21;Ret-N
ALP833-EURO;IT;2020-05-21;Ret-E
ALP834-EURO;IT;2020-06-04;Ret-E
ALP867-EURO;IT;2020-10-14;Ret-E
ALZ10-EURO;IT;2018-01-19;Ret-E
ALZ23-EURO;VE;2020-04-19;Ret-N
AM1628-EURO;IT;1999-06-25;Ret-E
AM16287-EURO;IT;2007-02-01;Ret-E
AL6956-EURO;IT;2007-10-19;Ret-E
AL9922-EURO;IT;2010-06-21;Ret-E
ALC195-EURO;IT;2010-01-08;Ret-E
ALC235-EURO;IT;2014-03-24;Ret-E
ALF139-EURO;IT;2016-06-03;Ret-E
ALF173-EURO;IT;2017-11-30;Ret-E
ALL210-EURO;IT;2019-09-19;Ret-E
ALL213-EURO;IT;2019-09-27;Ret-E
ALP922-EURO;IT;2021-01-11;Ret-N
ALP943-EURO;IT;2021-01-21;Ret-N
ALS433-EURO;IT;2016-05-13;Ret-E
ALZ27-EURO;IT;2020-10-16;Ret-E
AM13661-EURO;IT;2006-04-07;Ret-E
AM16388-EURO;IT;2007-02-13;Res
AL3325-EURO;IT;2005-11-24;Ret-E
AL72-EURO;IT;2000-06-30;Ret-E
ALA105-EURO;IT;2019-03-05;Ret-E
ALA111-EURO;IT;2019-06-07;Ret-E
ALA157-EURO;IT;2021-01-14;Ret-E
ALA160-EURO;IT;2021-01-18;Ret-E
ALC309-EURO;IT;2016-05-06;Res
ALF22-EURO;IT;2006-05-05;Ret-E
ALP990-EURO;IT;2021-08-24;Ret-N
ALP993-EURO;IT;2021-09-02;Ret-E
ALP994-EURO;IT;2021-09-03;Ret-E
AM1031-EURO;IT;2001-08-08;Ret-E
AM14154-EURO;IT;2006-04-20;Ret-E
AM14157-EURO;IT;2006-04-21;Ret-E
AL726-EURO;IT;2002-06-27;Ret-E
AL7294-EURO;IT;2008-01-16;Res
AL7396-EURO;IT;2008-02-07;Ret-E
ALF287-EURO;IT;2022-01-26;Ret-E
ALN102-EURO;IT;2022-03-29;Ret-N
ALR1058-EURO;IT;2021-09-23;Ret-E
AL128598-EURO;IT;2017-02-03;Ret-E
AL128600-EURO;IT;2017-02-03;Ret-E
AL128611-EURO;IT;2017-02-06;Ret-E
AL128692-EURO;IT;2017-02-13;Ret-E
AL130370-EURO;IT;2017-10-19;Ret-E
AL135678-EURO;IT;2019-06-12;Ret-E
AL137622-EURO;IT;2019-12-16;Ret-E
AL137656-EURO;IT;2019-12-18;Ret-E
AL137657-EURO;IT;2019-12-18;Ret-E
AL139318-EURO;IT;2020-05-03;Ret-E
AL139336-EURO;IT;2020-05-04;Ret-E
AL139356-EURO;NULL;2020-05-04;Ret-E
AL141048-EURO;IT;2020-09-27;Ret-N
AL142693-EURO;IT;2021-01-10;Ret-N
AL142708-EURO;IT;2021-01-11;Ret-E
AL142715-EURO;IT;2021-01-11;Ret-E
AL142735-EURO;IT;2021-01-14;Ret-E
AL145-EURO;IT;2000-11-25;Ret-E
AL148059-EURO;IT;2022-07-10;Ret-N
AL148119-EURO;IT;2022-07-15;Ret-N
AL127059-EURO;IT;2016-07-06;Ret-E
AL127097-EURO;IT;2016-07-13;Ret-E
AL128754-EURO;IT;2017-02-23;Ret-E
AL128810-EURO;IT;2017-03-01;Ret-E
AL132473-EURO;IT;2018-06-20;Ret-E
AL133997-EURO;MT;2019-01-25;Ret-E
AL137733-EURO;IT;2019-12-30;Ret-E
AL139429-EURO;IT;2020-05-10;Ret-E
AL139434-EURO;IT;2020-05-11;Ret-E
AL139519-EURO;IT;2020-05-15;Ret-E
AL141054-EURO;IT;2020-09-28;Ret-E
AL141056-EURO;IT;2020-09-28;Ret-E
AL141100-EURO;NULL;2020-10-01;Ret-E
AL141116-EURO;IT;2020-10-02;Ret-E
AL145121-EURO;IT;2021-08-23;Ret-E
AL146580-EURO;IT;2022-02-04;Ret-E
AL148174-EURO;IT;2022-07-25;Ret-N
AL149881-EURO;IT;2022-12-26;Ret-N
AL149895-EURO;IT;2022-12-27;Ret-N
AL149934-EURO;IT;2022-12-29;Ret-E
AL128898-EURO;IT;2017-03-14;Ret-E
AL130722-EURO;IT;2017-11-23;Ret-E
AL130750-EURO;IT;2017-11-28;Ret-E
AL132575-EURO;IT;2018-06-29;Ret-E
AL135943-EURO;IT;2019-07-04;Ret-E
AL135995-EURO;NULL;2019-07-08;Ret-E
AL137847-EURO;IT;2020-01-12;Ret-E
AL139596-EURO;BG;2020-05-20;Ret-E
AL141121-EURO;NULL;2020-10-02;Ret-E
AL145189-EURO;IT;2021-08-29;Ret-E
AL146743-EURO;IT;2022-02-20;Ret-N
AL146765-EURO;IT;2022-02-21;Ret-N
AL148225-EURO;IT;2022-07-31;Ret-E
AL127265-EURO;IT;2016-08-04;Ret-E
AL128963-EURO;IT;2017-03-17;Ret-E
AL129002-EURO;IT;2017-03-23;Ret-E
AL129014-EURO;NULL;2017-03-26;Ret-E
AL130867-EURO;IT;2017-12-12;Ret-N
AL130899-EURO;IT;2017-12-15;Ret-E
AL130919-EURO;NULL;2017-12-19;Ret-E
AL132679-EURO;IT;2018-07-17;Ret-E
AL132745-EURO;IT;2018-07-24;Ret-E
AL134125-EURO;IT;2019-02-06;Ret-E
AL136047-EURO;IT;2019-07-16;Ret-E
AL136141-EURO;IT;2019-07-18;Ret-E
AL138046-EURO;PL;2020-01-30;Ret-E
AL138082-EURO;DE;2020-02-03;Ret-E
AL139712-EURO;IT;2020-05-27;Ret-E
AL139736-EURO;IT;2020-05-28;Ret-E
AL139754-EURO;IT;2020-05-29;Ret-E
AL143097-EURO;IT;2021-02-15;Ret-E
AL145278-EURO;IT;2021-09-14;Ret-N
AL146807-EURO;IT;2022-02-23;Ret-E
AL146845-EURO;IT;2022-02-25;Ret-E
AL148443-EURO;IT;2022-08-21;Ret-E
AL148504-EURO;IT;2022-08-24;Ret-E
AL125204-EURO;IT;2015-10-29;Ret-E
AL125214-EURO;IT;2015-11-02;Ret-N
AL125246-EURO;IT;2015-11-09;Ret-E
AL125247-EURO;IT;2015-11-09;Ret-E
AL127476-EURO;IT;2016-09-09;Ret-E
AL129101-EURO;CH;2017-04-04;Ret-E
AL132868-EURO;IT;2018-08-22;Ret-E
AL134209-EURO;IT;2019-02-14;Ret-E
AL134221-EURO;IT;2019-02-15;Ret-E
AL134237-EURO;IT;2019-02-15;Ret-E
AL134273-EURO;IT;2019-02-20;Ret-E
AL134329-EURO;IT;2019-02-23;Ret-E
AL136258-EURO;IT;2019-07-31;Ret-E
AL136307-EURO;IT;2019-08-06;Ret-E
AL136323-EURO;RU;2019-08-06;Ret-E
AL136351-EURO;IT;2019-08-12;Ret-E
AL138175-EURO;IT;2020-02-13;Ret-N
AL138187-EURO;IT;2020-02-14;Ret-E
AL139864-EURO;IT;2020-06-07;Ret-E
AL141317-EURO;IT;2020-10-15;Ret-E
AL141349-EURO;NULL;2020-10-20;Ret-N
AL143198-EURO;IT;2021-02-25;Ret-E
AL143207-EURO;IT;2021-02-26;Ret-E
AL145313-EURO;IT;2021-09-18;Ret-E
AL146949-EURO;IT;2022-03-06;Ret-E
AL125274-EURO;IT;2015-11-13;Ret-E
AL127528-EURO;IT;2016-09-20;Ret-E
AL129209-EURO;IT;2017-04-18;Ret-E
AL129292-EURO;IT;2017-04-23;Ret-E
AL131105-EURO;US;2018-01-09;Ret-E
AL138188-EURO;IT;2020-02-14;Ret-E
AL138249-EURO;IT;2020-02-20;Ret-E
AZ16553-EURO;IT;2020-11-21;Ret-N
AZ16633-EURO;IT;2006-02-10;obp
AZ18874-EURO;IT;2021-12-11;Ret-E
AZ6343-EURO;IT;2014-09-17;Ret-E
AZ6362-EURO;IT;2014-09-24;Ret-E
AZ6406-EURO;IT;2014-10-27;Ret-E
AZ6409-EURO;IT;2014-10-28;Ret-E
AZ6428-EURO;IT;2014-11-04;Ret-E
AZ6465-EURO;IT;2014-11-17;Ret-E
AZ9031-EURO;IT;2017-01-02;Ret-E
BA1677-EURO;IT;2011-05-05;Ret-E
BA1758-EURO;IT;2011-11-17;Ret-E
BA3451-EURO;IT;2018-11-18;Ret-E
BA5035-EURO;IT;2021-08-24;Ret-E
BA646-EURO;IT;2005-11-17;Res
AZ10997-EURO;IT;2018-01-10;obp
AZ11027-EURO;IT;2018-01-11;Ret-E
AZ1110-EURO;IT;2005-04-29;obp
AZ12912-EURO;IT;2019-04-18;Ret-E
AZ15102-EURO;IT;2020-04-03;Ret-E
AZ15134-EURO;IT;2020-04-07;Ret-E
AZ19047-EURO;IT;2022-01-04;Ret-N
AZ20916-EURO;IT;2022-12-29;Ret-N
AZ4002-EURO;IT;2010-06-15;Res
AZ6501-EURO;IT;2014-12-07;Ret-E
AZ6504-EURO;IT;2014-12-07;Ret-E
AZ6642-EURO;IT;2015-02-05;Ret-E
AZ6651-EURO;IT;2015-02-11;Ret-E
AZ9167-EURO;IT;2017-01-30;Ret-E
AZ9179-EURO;IT;2017-01-30;Ret-E
AZ9235-EURO;IT;2017-02-07;Ret-E
AZ9277-EURO;IT;2017-02-11;Ret-E
AZ9281-EURO;IT;2017-02-12;Ret-E
AZ9289-EURO;IT;2017-02-13;Ret-E
BA5037-EURO;IT;2021-08-26;Ret-N
BADP1-EURO;IT;2017-04-25;Ret-E
BAEF1-EURO;IT;2016-04-19;Ret-E
AZ11123-EURO;IT;2018-02-01;Ret-E
AZ12931-EURO;IT;2019-04-23;Ret-N
AZ12938-EURO;IT;2019-04-26;Ret-E
AZ13011-EURO;ES;2019-05-15;Ret-E
AZ15178-EURO;IT;2020-04-15;Ret-E
AZ15200-EURO;IT;2020-04-18;Ret-E
AZ16707-EURO;IT;2012-04-17;obp
AZ16736-EURO;IT;2020-12-13;Ret-E
AZ16739-EURO;IT;2020-12-13;Ret-E
AZ16805-EURO;IT;2020-12-21;Ret-E
AZ19159-EURO;IT;2022-01-26;Ret-N
AZ21079-EURO;IT;2023-01-20;Ret-N
AZ2305-EURO;IT;2007-09-11;Ret-E
AZ2575-EURO;IT;2008-02-05;Ret-E
AZ4105-EURO;IT;2010-08-27;Res
AZ6691-EURO;IT;2015-02-27;Ret-E
AZ6705-EURO;IT;2015-03-09;Ret-E
AZ9330-EURO;IT;2017-02-27;obp
AZ9410-EURO;IT;2017-03-22;Ret-E
BA1962-EURO;IT;2013-04-22;Ret-E
BA2001-EURO;IT;2013-09-03;Ret-E
BA2035-EURO;IT;2014-01-10;Ret-E
BAFC1-EURO;IT;2014-11-04;Ret-E
BAFR2-EURO;IT;2020-12-11;Ret-E
BAG48-EURO;IT;2019-01-21;Ret-E
BAG53-EURO;IT;2020-05-11;Ret-E
BAG56-EURO;IT;2020-09-26;Ret-E
AZ11250-EURO;IT;2018-03-14;Ret-E
AZ13093-EURO;IT;2019-05-29;Ret-E
AZ15263-EURO;IT;2020-04-28;Ret-N
AZ153-EURO;IT;2001-06-22;Res
AZ15301-EURO;IT;2020-04-30;Ret-E
AZ15329-EURO;IT;2020-05-07;Ret-E
AZ15345-EURO;IT;2020-05-10;Ret-N
AZ16950-EURO;IT;2021-01-11;Ret-E
AZ16956-EURO;IT;2021-01-13;Ret-E
AZ19382-EURO;CV;2022-02-28;Ret-E
AZ4161-EURO;IT;2010-10-06;Ret-E
AZ6850-EURO;IT;2015-06-12;Ret-E
AZ6912-EURO;IT;2015-07-23;Ret-E
AZ6939-EURO;IT;2015-07-28;Ret-E
AZ9476-EURO;IT;2017-04-05;Ret-E
BA5258-EURO;IT;2021-12-18;Ret-E
AZ11382-EURO;IT;2018-04-08;Ret-E
AZ1539-EURO;IT;2006-02-15;Ret-E
AZ17077-EURO;NULL;2021-01-25;Ret-N
AZ17132-EURO;IT;2021-01-27;Ret-E
AZ17204-EURO;IT;2021-01-31;Ret-E
AZ17211-EURO;IT;2021-02-01;Ret-E
AZ1940-EURO;IT;2006-12-11;Res
AZ19400-EURO;IT;2022-03-06;Ret-N
AZ432-EURO;IT;2002-10-18;Ret-E
AZ4357-EURO;IT;2011-02-24;Ret-E
AZ7097-EURO;IT;2015-10-10;Ret-E
AZ7121-EURO;IT;2015-10-14;Ret-E
AZ9590-EURO;IT;2017-05-03;Ret-E
AZ9594-EURO;IT;2017-05-04;Ret-E
AZ9606-EURO;IT;2017-05-09;Ret-E
BA2181-EURO;IT;2015-05-06;Ret-E
BA3945-EURO;CH;2019-09-03;Ret-E
AZ11521-EURO;IT;2018-05-22;Ret-E
AZ13274-EURO;IT;2019-06-27;Ret-E
AZ13299-EURO;LV;2019-07-01;Ret-E
AZ13365-EURO;IT;2019-07-12;Ret-N
AZ15472-EURO;IT;2020-06-15;Ret-E
AZ19582-EURO;IT;2022-04-03;Ret-N
AZ21414-EURO;IT;2023-03-27;Ret-E
AZ2143-EURO;IT;2007-05-17;Ret-E
AZ4482-EURO;IT;2011-04-11;Ret-E
AZ7333-EURO;IT;2015-12-16;Ret-E
AZ9754-EURO;IT;2017-06-09;Ret-E
AZ9804-EURO;IT;2017-06-23;Ret-E
BA2265-EURO;IT;2015-09-24;Ret-E
BA4029-EURO;FR;2019-12-08;Ret-N
AZ11655-EURO;IT;2018-06-27;Ret-E
AZ11690-EURO;IT;2018-07-10;Res
AZ13450-EURO;IT;2019-08-08;Ret-E
AZ13456-EURO;IT;2019-08-10;Ret-E
AZ15650-EURO;IT;2020-07-06;Ret-E
AZ17520-EURO;IT;2021-03-12;Ret-E
AZ461-EURO;IT;2002-12-03;Res
AZ4632-EURO;IT;2011-07-19;Ret-E
AZ4750-EURO;IT;2011-10-12;Ret-E
AZ7338-EURO;IT;2015-12-16;Ret-E
AZ7359-EURO;IT;2015-12-18;Ret-E
AZ7423-EURO;IT;2016-01-07;Ret-E
AZ7549-EURO;IT;2016-01-19;Ret-E
AZ992-EURO;IT;2004-09-01;Ret-E
AZ9940-EURO;IT;2017-07-19;Ret-E
BA4042-EURO;IT;2019-12-09;Ret-E
BA4125-EURO;IT;2020-01-21;Ret-E
BA5664-EURO;IT;2022-07-08;Ret-E
AZ11751-EURO;IT;2018-08-08;Ret-E
AZ11807-EURO;IT;2018-08-24;Ret-E
AZ13507-EURO;IT;2019-08-28;Ret-N
AZ13555-EURO;IT;2019-09-05;Ret-N
AZ15684-EURO;IT;2020-07-10;Ret-N
AZ17653-EURO;IT;2021-04-09;Ret-E
AZ17659-EURO;IT;2021-04-09;Ret-E
AZ17714-EURO;IT;2021-04-16;Ret-N
AZ4805-EURO;IT;2011-11-04;Ret-E
AZ7584-EURO;IT;2016-02-01;Res
AZ7713-EURO;IT;2016-02-26;Ret-E
BA2607-EURO;IT;2016-08-26;Ret-E
AZ11856-EURO;IT;2018-09-05;Ret-E
AZ11896-EURO;IT;2018-09-22;Ret-E
AZ11910-EURO;IT;2018-09-26;Ret-E
AZ11929-EURO;IT;2018-10-01;Ret-E
AZ13595-EURO;IT;2019-09-17;Ret-E
AZ13613-EURO;IT;2019-09-22;Ret-E
AZ15742-EURO;IT;2020-07-23;Ret-E
AZ15807-EURO;IT;2020-07-30;Ret-E
AZ21693-EURO;IT;2023-06-06;Ret-E
AZ2411-EURO;IT;2007-10-31;Ret-E
AZ2414-EURO;IT;2007-11-01;Ret-E
AZ490-EURO;IT;2003-01-23;Ret-E
AZ4912-EURO;IT;2012-01-04;Res
AZ4945-EURO;IT;2012-01-26;Res
AZ4958-EURO;IT;2012-02-09;Ret-E
AZ5031-EURO;IT;2012-04-05;Ret-E
AZM5-EURO;IT;2007-03-17;Ret-E
AZMS3-EURO;IT;2007-03-02;Ret-E
BA4252-EURO;NULL;2020-04-14;Ret-E
BA4291-EURO;IT;2020-05-04;Ret-E
BA4328-EURO;IT;2020-05-23;Ret-E
BA5810-EURO;IT;2022-10-17;Ret-N
BA5830-EURO;IT;2022-11-02;Ret-N
AZ1197-EURO;IT;2005-07-04;Ret-E
AZ11978-EURO;IT;2018-10-10;Ret-E
AZ11979-EURO;IT;2018-10-10;Ret-E
AZ12027-EURO;IT;2018-10-26;Ret-N
AZ12028-EURO;IT;2018-10-26;Ret-E
AZ1208-EURO;IT;2005-07-08;Res
AZ15876-EURO;IT;2020-08-16;Ret-E
AZ17944-EURO;IT;2021-05-31;Ret-E
AZ20092-EURO;IT;2022-07-29;Ret-E
AZ5085-EURO;IT;2012-05-17;Ret-E
AZ8023-EURO;IT;2016-04-29;Ret-E
AZ8074-EURO;IT;2016-05-05;Ret-E
AZ8077-EURO;IT;2016-05-06;Ret-E
AZ8128-EURO;IT;2016-05-16;Ret-E
BA2715-EURO;IT;2016-11-16;Ret-E
BA5849-EURO;IT;2022-11-22;Ret-E
AZ12097-EURO;IT;2018-11-04;Ret-E
AZ12194-EURO;IT;2016-09-27;Ret-E
AZ12200-EURO;IT;2018-11-21;Ret-E
AZ13903-EURO;IT;2019-11-08;Ret-E
AZ15986-EURO;IT;2020-09-08;Ret-E
AZ16054-EURO;IT;2020-09-19;Ret-E
AZ18138-EURO;IT;2021-07-08;Ret-E
AZ2012-EURO;IT;2007-02-07;Ret-E
AZ2026-EURO;IT;2007-02-15;Ret-E
AZ5267-EURO;IT;2012-09-17;Ret-E
AZ5319-EURO;IT;2012-10-15;Ret-E
AZ8287-EURO;IT;2016-06-14;Ret-E
BA2790-EURO;IT;2017-02-10;Ret-E
BA4435-EURO;IT;2020-08-26;Ret-N
BA5982-EURO;IT;2023-02-21;Ret-E
BA5983-EURO;IT;2023-02-23;Ret-E
AZ12224-EURO;IT;2018-11-23;Ret-E
AZ12279-EURO;IT;2018-12-14;Ret-E
AZ14148-EURO;IT;2019-12-16;Ret-E
AZ18220-EURO;IT;2021-07-22;Ret-E
AZ18239-EURO;IT;2021-07-28;Ret-E
AZ20383-EURO;IT;2022-09-18;Ret-N
AZ2481-EURO;IT;2007-12-27;Ret-E
AZ2484-EURO;IT;2008-01-01;Ret-E
AZ2726-EURO;IT;2008-04-18;Ret-E
AZ2734-EURO;IT;2008-04-26;Ret-E
AZ5398-EURO;IT;2012-12-17;Ret-E
AZ5406-EURO;IT;2012-12-20;Ret-E
AZ5456-EURO;IT;2013-01-21;Ret-E
AZ5484-EURO;IT;2013-02-13;Res
AZ8492-EURO;IT;2016-08-04;Ret-E
AZ8514-EURO;IT;2016-08-14;Ret-E
B843-EURO;IT;2022-02-09;Ret-E
BA2906-EURO;IT;2017-05-15;Ret-E
BA2925-EURO;IT;2017-06-08;Ret-E
BA859-EURO;IT;2006-12-01;Ret-E
BA878-EURO;IT;2006-12-22;Ret-E
AZ10193-EURO;IT;2017-08-10;Ret-E
AZ10268-EURO;IT;2017-08-22;Ret-E
AZ12382-EURO;IT;2019-01-08;Ret-E
AZ12383-EURO;IT;2019-01-09;Ret-E
AZ1421-EURO;IT;2005-12-07;Res
AZ16182-EURO;MT;2020-10-08;Ret-E
AZ1846-EURO;IT;2006-09-25;Ret-E
AZ2954-EURO;IT;2008-08-13;Ret-E
AZ5525-EURO;IT;2013-03-14;Ret-E
AZ5583-EURO;IT;2013-05-08;Ret-E
AZ8541-EURO;IT;2016-08-27;Ret-E
AZ8611-EURO;IT;2016-09-23;Ret-E
BA1002-EURO;IT;2007-10-02;Ret-E
BA3010-EURO;IT;2017-09-16;Ret-E
BA3016-EURO;IT;2017-09-20;Ret-E
BA4605-EURO;IT;2003-09-30;obp
AZ10358-EURO;IT;2017-09-14;Ret-E
AZ10381-EURO;IT;2017-09-20;obp
AZ10382-EURO;IT;2017-09-20;Ret-E
AZ10396-EURO;IT;2017-09-25;Ret-E
AZ1041-EURO;IT;2004-12-31;Ret-E
AZ12423-EURO;IT;2019-01-14;Ret-E
AZ14382-EURO;IT;2020-01-23;Ret-E
AZ1444-EURO;IT;2005-12-10;Ret-E
AZ14445-EURO;IT;2020-02-01;Ret-E
AZ16232-EURO;IT;2020-10-17;Ret-N
AZ16342-EURO;IT;2020-10-28;Ret-E
AZ20577-EURO;IT;2022-10-10;Ret-E
AZ306-EURO;IT;2002-03-20;Ret-E
AZ3093-EURO;IT;2008-12-09;Ret-E
AZ3124-EURO;IT;2008-12-22;Ret-E
AZ5691-EURO;IT;2013-07-24;Ret-E
AZ5712-EURO;IT;2013-09-01;Ret-E
AZ8684-EURO;IT;2016-10-13;Ret-E
AZ8686-EURO;IT;2016-10-13;Ret-E
AZ8735-EURO;IT;2016-10-19;Ret-E
BA3181-EURO;IT;2018-02-17;Ret-N
BA3221-EURO;NULL;2018-04-04;Ret-E
BA4629-EURO;IT;2014-04-08;obp
BA4635-EURO;IT;2020-12-11;Ret-E
BA4659-EURO;IT;2020-12-20;Ret-E
BAAB1-EURO;IT;2012-02-20;Ret-E
BAABA2-EURO;IT;2019-02-19;Ret-E
AZ14542-EURO;IT;2020-02-13;Ret-E
AZ14628-EURO;IT;2020-02-25;Ret-E
AZ18672-EURO;IT;2021-10-16;Ret-E
AZ1869-EURO;IT;2006-10-21;Ret-E
AZ3219-EURO;IT;2009-03-02;Ret-E
AZ5950-EURO;IT;2014-01-16;Ret-E
AZ8764-EURO;IT;2016-10-27;Ret-E
AZ8765-EURO;IT;2016-10-27;Ret-E
AZ8766-EURO;IT;2016-10-27;Ret-E
BA485-EURO;IT;2005-04-17;Ret-E
AZ1078-EURO;IT;2005-04-08;Ret-E
AZ14676-EURO;IT;2020-03-02;Ret-E
AZ18794-EURO;IT;2021-11-29;Ret-E
AZ6155-EURO;IT;2014-04-29;Ret-E
AZ6198-EURO;IT;2014-06-12;Ret-E
AZ6252-EURO;IT;2014-07-20;Ret-E
AZ6267-EURO;IT;2014-08-04;obp
AZ8921-EURO;IT;2016-11-29;Ret-E
AZ8963-EURO;IT;2016-12-16;Ret-E
BA1518-EURO;IT;2010-07-20;Ret-E
BA1544-EURO;IT;2010-09-21;Ret-E
AVRB1-EURO;IT;2018-02-12;Ret-E
AVS13-EURO;IT;2001-05-29;Ret-E
AW411-EURO;IT;2016-11-15;Ret-E
AW448-EURO;IT;2017-05-05;Ret-E
AV27445-EURO;IT;2020-04-09;Ret-E
AV29047-EURO;IT;2020-09-18;Ret-E
AV29068-EURO;IT;2020-09-21;Ret-N
AV297213-EURO;IT;2021-01-20;Ret-E
AV297288-EURO;CH;2021-01-26;Ret-E
AV2973-EURO;IT;2005-07-25;Ret-E
AV297316-EURO;IT;2021-01-28;Ret-E
AV299708-EURO;IT;2021-10-08;Ret-E
AV299724-EURO;IT;2021-10-11;Ret-N
AV7254-EURO;IT;2008-10-02;Ret-E
AVDF6-EURO;IT;2008-06-06;Ret-E
AW478-EURO;IT;2017-08-19;Ret-E
AW594-EURO;IT;2018-12-18;Ret-E
AY315-EURO;IT;2020-11-02;Ret-E
AV27473-EURO;IT;2020-04-14;Ret-E
AV27492-EURO;IT;2020-04-14;Ret-E
AV297459-EURO;IT;2021-02-12;Ret-E
AV299853-EURO;IT;2021-10-27;Ret-N
CG16495-EURO;NULL;2018-11-20;Ret-E
CG16515-EURO;IT;2018-07-15;Ret-E
CG19331-EURO;IT;2020-03-02;Ret-N
CG19372-EURO;IT;2020-03-12;Ret-E
CG22308-EURO;IT;2021-01-19;Ret-E
CF170818-EURO;IT;2022-03-16;Ret-E
CF6368-EURO;IT;2006-05-05;Ret-E
CF6441-EURO;IT;2006-06-16;Ret-E
CF6474-EURO;IT;2006-07-08;Ret-E
CF9486-EURO;IT;2010-09-11;Ret-E
CF9490-EURO;IT;2010-09-14;Ret-E
CF9523-EURO;IT;2010-09-30;Res
CF9557-EURO;IT;2010-10-25;Ret-E
CFLM1-EURO;IT;2019-05-23;Ret-E
CFM106-EURO;IT;2020-12-26;Ret-N
CFM125-EURO;IT;2022-02-15;Ret-E
CG10906-EURO;IT;2015-09-25;Ret-E
CG12830-EURO;IT;2016-10-27;Ret-E
CG12892-EURO;IT;2016-11-10;Ret-E
CG14624-EURO;IT;2017-11-29;Ret-E
CG14713-EURO;IT;2017-12-11;Ret-E
CG16621-EURO;IT;2018-12-07;Ret-E
CG19476-EURO;IT;2020-03-21;Ret-E
CM38153-EURO;IT;2020-08-05;Ret-E
CM39335-EURO;IT;2020-11-03;Ret-E
CM1-EURO;IT;1999-12-28;Ret-E
CM12248-EURO;IT;2008-11-12;Ret-E
CM14511-EURO;IT;2010-11-08;Ret-E
CM14551-EURO;IT;2010-11-16;Ret-E
CM14631-EURO;IT;2010-12-10;Res
CM17471-EURO;IT;2013-04-10;Ret-E
CM17534-EURO;IT;2013-04-27;Ret-E
CM17546-EURO;IT;2013-05-06;Ret-E
CM20010-EURO;IT;2015-06-07;Ret-E
CM20014-EURO;IT;2015-06-08;Ret-E
CM20021-EURO;IT;2015-06-12;Res
CM20208-EURO;IT;2015-07-07;obp
CM23231-EURO;IT;2016-05-17;Ret-E
CM23284-EURO;IT;2016-05-24;Ret-E
CM24938-EURO;IT;2016-12-01;Ret-E
CM24971-EURO;IT;2016-12-11;Ret-E
CM28745-EURO;IT;2018-02-20;Ret-E
CM30275-EURO;IT;2018-09-28;Ret-E
CM33457-EURO;IT;2019-06-25;Ret-E
CM34789-EURO;IT;2019-11-07;Ret-E
CM34811-EURO;IT;2019-11-09;Ret-E
CM34836-EURO;IT;2019-11-12;Ret-E
CM36406-EURO;IT;2020-04-09;Ret-E
CM36447-EURO;IT;2020-04-12;Ret-E
CM36465-EURO;IT;2020-04-12;Ret-N
CM36476-EURO;FR;2020-04-13;Ret-E
CM36503-EURO;IT;2020-04-14;Ret-E
CM38215-EURO;IT;2020-08-11;Ret-E
CM39376-EURO;IT;2020-11-05;Ret-E
CM39382-EURO;IT;2020-11-06;Ret-E
CM39393-EURO;IT;2020-11-06;Ret-E
CM39411-EURO;IT;2020-11-08;Ret-N
CM39416-EURO;IT;2020-11-09;Ret-E
CM10117-EURO;IT;2007-02-20;Ret-E
CM12360-EURO;IT;2008-12-02;Ret-E
CM12411-EURO;IT;2008-12-23;Ret-E
CM12491-EURO;IT;2009-01-19;Ret-E
CM12527-EURO;IT;2009-01-20;Ret-E
CM12538-EURO;IT;2009-01-22;Res
CM17631-EURO;IT;2013-05-29;Ret-E
CM17694-EURO;IT;2013-06-18;Ret-E
CM20270-EURO;IT;2015-07-24;Res
CM23384-EURO;IT;2016-06-06;Ret-E
CM26952-EURO;IT;2017-07-31;Ret-E
CM26977-EURO;IT;2017-08-07;Ret-E
CM28893-EURO;IT;2018-03-10;Ret-E
CM30381-EURO;IT;2018-10-09;Ret-E
CM30383-EURO;IT;2018-10-09;Ret-E
CM30456-EURO;IT;2018-10-17;Ret-E
CM34899-EURO;IT;2019-11-20;Ret-E
CM34918-EURO;IT;2019-11-21;Ret-E
CM3492-EURO;IT;2005-06-03;Res
CM36593-EURO;IT;2020-04-18;Ret-E
CM36618-EURO;IT;2020-04-20;Ret-N
CM36628-EURO;IT;2020-04-21;Ret-E
CM39454-EURO;IT;2020-11-11;Ret-E
CM39460-EURO;IT;2020-11-11;Ret-E
CM12608-EURO;IT;2009-02-17;Ret-E
CM12702-EURO;IT;2009-03-13;Ret-E
CM14840-EURO;IT;2011-02-07;Res
CM14895-EURO;IT;2011-02-17;Ret-E
CM14940-EURO;IT;2011-03-01;Ret-E
CM17740-EURO;IT;2013-07-02;Ret-E
CM20424-EURO;IT;2015-09-10;Ret-E
CM20533-EURO;IT;2015-10-03;Ret-E
CM20541-EURO;IT;2015-10-05;Ret-E
CM20548-EURO;IT;2015-10-05;Ret-E
CM23412-EURO;IT;2016-06-08;Ret-E
CM25165-EURO;IT;2017-01-10;Ret-E
CM25198-EURO;IT;2017-01-13;Ret-E
CM27052-EURO;IT;2017-08-24;Ret-E
